lat,lng,label
6.971998039938731,80.56189498572566,0
6.935615700196967,80.54104178210042,0
7.078216014665576,80.5417537750823,0
7.076027182562131,80.41543835347062,0
6.90938961117716,80.57045411928371,0
6.966946819078885,80.49341432756185,0
6.920901702734192,80.55569859698377,0
6.91714113675944,80.45750201004161,0
6.85900069513991,80.56909100774357,0
6.993282767583252,80.47091115804015,0
6.968220173221046,80.39754330840701,0
6.862422198613821,80.5710026988217,0
6.9156887532298725,80.41314302605092,0
7.063322661561227,80.45735930076924,0
6.906524156090072,80.57966651091309,0
6.884326521360171,80.57977222570908,0
6.965118863406376,80.506636051354,0
7.081467886827997,80.51796015332114,0
6.907108806986044,80.48239901912032,0
7.007954539876632,80.4522977436395,0
7.028936870193789,80.45917251753005,0
6.90607293300078,80.52584857603283,0
7.021104432619208,80.54133331549166,0
6.936589624914499,80.5489353883687,0
6.998615220666031,80.54855515379482,0
6.998902197538399,80.41312740215058,0
6.975980483006381,80.4913139018863,0
6.871522652308013,80.40660290979318,0
7.046214119297829,80.50199990146652,0
6.925568289873624,80.48105814061336,0
6.89408648140967,80.56757483144072,0
6.859912403524881,80.46348706334545,0
6.988904677738152,80.41814204272815,0
7.009227494720766,80.42316904538266,0
6.854240933789511,80.54310487972613,0
6.970427587323355,80.51531929004334,0
6.903460397846875,80.41505030599389,0
7.0016322806556035,80.41175079097083,0
6.891237046959642,80.5313653924399,0
7.012363299838485,80.40955113631436,0
6.941033562420188,80.55480712256288,0
7.069996958118892,80.53238788840768,0
6.882597473994833,80.41121598749159,0
6.930325042279817,80.4118925199466,0
6.876958805767181,80.58675920605197,0
7.0671746557064585,80.46801593889056,0
7.0560709715415415,80.46731231451766,0
6.9108338586196885,80.55305021976773,0
7.0051052414311235,80.5791209718682,0
7.041974630203633,80.58663539288388,0
6.98053554441528,80.54152793248501,0
6.974544495438193,80.46840158133709,0
6.907061211851762,80.41163326532367,0
6.87218224735519,80.54613688188834,0
7.06073161444631,80.5037209070982,0
7.061482493360941,80.47770188379127,0
6.998801780152987,80.57119125674039,0
6.9298475072766,80.41700389251876,0
6.9322344749933595,80.49096579798534,0
7.020574348098491,80.39764336368492,0
7.060706877150041,80.48631889463387,0
7.058356476276217,80.40635946121124,0
7.033217542424011,80.41848155638951,0
7.000895741427275,80.41823109121268,0
6.870080638727976,80.52132893618375,0
6.888250292468711,80.54010594505309,0
7.061045451233762,80.50856172883934,0
6.992547604744206,80.58201485074686,0
6.852507935564861,80.46813224182134,0
6.87414456765128,80.45084368779796,0
7.005930081307245,80.56387020660888,0
6.851538246180048,80.43879884421521,0
6.888057862511403,80.5822184525001,0
6.979019149376382,80.3977986510936,0
7.012587806098134,80.58350916051711,0
7.003224048935328,80.4038108565225,0
6.902938333521616,80.56824166800529,0
6.9059818472612315,80.58798571698239,0
6.926651506939353,80.40975155165437,0
7.0026780922158105,80.58339741300708,0
7.049478311926,80.49687470907713,0
7.004549250492948,80.5174872940634,0
6.983609074958958,80.5303531063585,0
6.872316370598418,80.4835809942411,0
6.936573837376056,80.51713039494875,0
6.912536365533622,80.50874507802781,0
6.907562380794477,80.5701836376141,0
7.0785040682436975,80.40425422126388,0
6.942525420441192,80.44992283826377,0
7.05951953365199,80.57973428509547,0
6.998341533148732,80.5680711588331,0
7.036719696589973,80.48379733518485,0
6.968210341395946,80.51569053378776,0
6.985624506704526,80.44922825816762,0
6.965837532656182,80.43192001665183,0
6.896132207211623,80.48535667667494,0
7.01975282835054,80.4639596591673,0
6.916187236360753,80.50861744770239,0
6.85605303663196,80.41051517575806,0
7.00170250905973,80.58438484580441,0
6.891880522046835,80.58667605166163,0
7.070871243638694,80.53082101145831,0
7.074029703481945,80.49939522781469,0
7.064869886660243,80.45546171197161,0
6.937146650806283,80.55324324606084,0
6.853975685765305,80.5282167206807,0
7.068024636944926,80.42697454173619,0
6.950752526648729,80.57207795958355,0
7.077013767800884,80.55493843395448,0
7.076302154462041,80.5796156965666,0
7.050366068239129,80.53616469100453,0
6.919394125239674,80.51438797515503,0
6.940649571881054,80.47654251250535,0
7.049926935638497,80.57630540802306,0
6.924663647434915,80.56337860329164,0
6.890094260152451,80.40421006640481,0
6.980910820029778,80.40055456992751,0
7.069862081123288,80.46844109619093,0
7.0135572917684765,80.55261465632057,0
6.984020018888829,80.58688263841081,0
6.873137459448254,80.4246088535618,0
